股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
00181,闽港控股,0.0,0.118,0.118,0.118,0.118,0.0,0.0,-,19.85,0,-,0.118,135174428,135174428,128.00181,港股,2026-02-06 09:00:13,2026-02-06
00182,协合新能源,0.0,0.33,0.33,0.325,0.325,0.0,0.0,0.05,4.13,290000,94500.0,0.33,2599634122,2599634122,128.00182,港股,2026-02-06 11:01:25,2026-02-06
00183,宏辉集团,0.0,0.178,0.178,0.178,0.178,0.0,0.0,-,-1.52,0,-,0.178,100910437,100910437,128.00183,港股,2026-02-06 09:00:29,2026-02-06
00185,正商实业,0.0,0.119,0.119,0.119,0.119,0.0,0.0,-,-0.2,0,-,0.119,227693014,227693014,128.00185,港股,2026-02-06 09:00:01,2026-02-06
00186,敏捷控股,0.0,0.158,0.158,0.158,0.158,0.0,0.0,-,-22.25,0,-,0.158,867772796,867772796,128.00186,港股,2026-02-06 09:00:05,2026-02-06
09882,永联丰控股,0.0,0.6,0.6,0.6,0.6,0.0,0.0,-,-226.52,0,-,0.6,480000000,480000000,128.09882,港股,2026-02-06 09:00:04,2026-02-06
09938,华和控股,0.0,0.126,0.126,0.126,0.126,0.0,0.0,-,5.92,0,-,0.126,126000000,126000000,128.09938,港股,2026-02-06 09:00:05,2026-02-06
00150,HYPEBEAST,0.0,0.163,0.163,0.163,0.163,0.0,0.0,-,-9.41,0,-,0.163,331828624,331828624,128.00150,港股,2026-02-06 09:00:01,2026-02-06
09955,智云健康,0.0,0.87,0.87,0.87,0.87,0.0,0.0,0.02,-0.54,6500,5655.0,0.87,561775382,561775382,128.09955,港股,2026-02-06 10:00:08,2026-02-06
09960,康圣环球,0.0,1.21,1.21,1.18,1.18,0.0,0.0,0.47,-11.22,47500,57400.0,1.21,1251437616,1251437616,128.09960,港股,2026-02-06 10:58:04,2026-02-06
09978,方圆生活服务,0.0,0.09,0.09,0.09,0.09,0.0,0.0,-,-0.49,0,-,0.09,36000000,36000000,128.09978,港股,2026-02-06 09:01:14,2026-02-06
09979,绿城管理控股,0.0,3.06,3.06,3.01,3.03,0.0,0.02,0.14,10.25,345000,1048385.0,3.06,6120000000,6120000000,128.09979,港股,2026-02-06 11:02:42,2026-02-06
09906,宏力医疗管理,0.0,1.65,1.65,1.65,1.65,0.0,0.0,-,90.48,0,-,1.65,990000000,990000000,128.09906,港股,2026-02-06 09:20:34,2026-02-06
09908,嘉兴燃气,0.0,8.35,8.35,8.35,8.35,0.0,0.0,-,6.14,0,-,8.35,1151001575,316001575,128.09908,港股,2026-02-06 09:00:03,2026-02-06
00145,信能低碳,0.0,0.24,0.24,0.24,0.24,0.0,0.1,0.69,-5.51,360000,86400.0,0.24,87888436,87888436,128.00145,港股,2026-02-06 10:31:28,2026-02-06
00146,TAI PING CARPET,0.0,1.9,1.9,1.9,1.9,0.0,0.0,-,9.21,0,-,1.9,403156227,403156227,128.00146,港股,2026-02-06 09:00:17,2026-02-06
00147,国际商业结算,0.0,0.16,0.162,0.16,0.161,0.0,0.01,0.28,-14.56,2320000,371745.0,0.16,3696224371,3696224371,128.00147,港股,2026-02-06 10:37:01,2026-02-06
00149,中国农产品交易,0.0,0.071,0.071,0.071,0.071,0.0,0.0,-,131.5,76,4.0,0.071,706667815,706667815,128.00149,港股,2026-02-06 10:24:19,2026-02-06
09939,开拓药业-B,0.0,2.6,2.6,2.52,2.6,0.0,0.06,0.4,-7.18,289000,738720.0,2.6,1296516260,1296516260,128.09939,港股,2026-02-06 11:02:29,2026-02-06
00093,零在科技金融,0.0,0.42,0.42,0.42,0.42,0.0,0.0,-,35.85,0,-,0.42,1120410081,1120410081,128.00093,港股,2026-02-06 09:00:12,2026-02-06
83147,X南方中创业-R,0.0,11.37,11.38,11.15,11.37,0.0,-,-,-,0,-,11.37,-,-,128.83147,港股,2026-02-06 10:58:48,2026-02-06
83196,A博时美元-R,0.0,7849.5,7849.5,7849.5,7849.5,0.0,-,-,-,0,-,7849.5,-,-,128.83196,港股,2026-02-06 09:20:34,2026-02-06
83199,工银南方国债-R,0.0,104.3,104.3,104.3,104.3,0.0,-,-,-,0,-,104.3,-,-,128.83199,港股,2026-02-06 09:00:00,2026-02-06
00053,国浩集团,0.0,73.15,73.15,73.15,73.15,0.0,0.0,-,5.97,0,-,73.15,24070107935,24070107935,128.00053,港股,2026-02-06 09:00:00,2026-02-06
00055,中星集团控股,0.0,0.161,0.161,0.161,0.161,0.0,0.0,-,-0.69,0,-,0.161,40790872,40790872,128.00055,港股,2026-02-06 09:00:00,2026-02-06
00058,新威国际,0.0,0.2,0.2,0.2,0.2,0.0,0.0,-,-1.94,0,-,0.2,103104000,103104000,128.00058,港股,2026-02-06 09:00:01,2026-02-06
00061,绿领控股,0.0,0.078,0.078,0.078,0.078,0.0,0.0,-,-0.13,0,-,0.078,41048312,41048312,128.00061,港股,2026-02-06 09:00:01,2026-02-06
00062,载通,0.0,10.45,10.49,10.39,10.45,0.0,0.0,0.27,21.74,17684,184347.0,10.45,5585945957,5585945957,128.00062,港股,2026-02-06 10:55:05,2026-02-06
00097,恒基发展,0.0,0.17,0.17,0.166,0.167,0.0,0.01,1.56,-5.34,160000,26739.0,0.17,518045657,518045657,128.00097,港股,2026-02-06 11:01:46,2026-02-06
00064,结好控股,0.0,3.0,3.0,3.0,3.0,0.0,0.0,-,31.29,0,-,3.0,1854591786,1854591786,128.00064,港股,2026-02-06 09:00:02,2026-02-06
00065,弘海高新资源,0.0,0.315,0.315,0.315,0.315,0.0,0.0,-,-1.51,0,-,0.315,77344129,77344129,128.00065,港股,2026-02-06 09:00:02,2026-02-06
00070,金粤控股,0.0,0.06,0.06,0.06,0.06,0.0,0.0,-,-1.18,0,-,0.06,116329361,116329361,128.00070,港股,2026-02-06 09:00:01,2026-02-06
00072,超媒体控股,0.0,0.22,0.22,0.22,0.22,0.0,0.0,-,-4.93,0,-,0.22,96437585,96437585,128.00072,港股,2026-02-06 09:00:17,2026-02-06
00073,亚洲果业,0.0,1.7,1.7,1.7,1.7,0.0,0.0,-,-0.96,0,-,1.7,25330899,25330899,128.00073,港股,2026-02-06 09:00:01,2026-02-06
83128,恒生A股龙头-R,0.0,58.8,58.8,58.8,58.8,0.0,-,-,-,0,-,58.8,-,-,128.83128,港股,2026-02-06 09:20:34,2026-02-06
00052,大快活集团,0.0,4.47,4.6,4.47,4.6,0.0,0.05,4.06,17.42,63543,290505.0,4.47,579100927,579100927,128.00052,港股,2026-02-06 10:53:20,2026-02-06
00046,科联系统,0.0,1.43,1.43,1.43,1.43,0.0,0.0,-,11.85,0,-,1.43,349398169,349398169,128.00046,港股,2026-02-06 09:00:03,2026-02-06
00040,金山科技工业,0.0,0.73,0.73,0.73,0.73,0.0,0.0,-,16.28,0,-,0.73,658816320,658816320,128.00040,港股,2026-02-06 09:00:00,2026-02-06
00031,航天控股,0.0,0.6,0.6,0.59,0.59,0.0,0.06,0.73,-27.6,1908000,1132140.0,0.6,1851013129,1851013129,128.00031,港股,2026-02-06 11:00:42,2026-02-06
00063,中亚烯谷集团,0.0,0.058,0.058,0.058,0.058,0.0,0.0,0.14,330.45,2000,116.0,0.058,368456721,368456721,128.00063,港股,2026-02-06 09:30:20,2026-02-06
00098,兴发铝业,0.0,7.32,7.32,7.32,7.32,0.0,0.0,0.08,3.98,1000,7320.0,7.32,3079151661,3079151661,128.00098,港股,2026-02-06 09:30:14,2026-02-06
00099,王氏国际,0.0,1.35,1.35,1.35,1.35,0.0,0.0,-,-1.06,0,-,1.35,645953122,645953122,128.00099,港股,2026-02-06 09:00:50,2026-02-06
00103,首佳科技,0.0,2.95,2.96,2.94,2.95,0.0,0.0,0.76,81.24,15000,44220.0,2.95,1533341976,1533341976,128.00103,港股,2026-02-06 10:39:15,2026-02-06
00104,ASIA COMM HOLD,0.0,0.228,0.228,0.228,0.228,0.0,0.0,-,7.94,0,-,0.228,170344094,170344094,128.00104,港股,2026-02-06 09:00:00,2026-02-06
00105,凯联国际酒店,0.0,5.25,5.25,5.25,5.25,0.0,0.0,-,-8.66,0,-,5.25,1890000000,1890000000,128.00105,港股,2026-02-06 09:00:02,2026-02-06
00110,中国长远,0.0,0.22,0.22,0.22,0.22,0.0,0.0,-,-1.78,0,-,0.22,55782295,55782295,128.00110,港股,2026-02-06 09:20:34,2026-02-06
80737,湾区发展-R,0.0,1.67,1.68,1.67,1.67,0.0,0.0,-,10.95,0,-,1.67,5146422773,5146422773,128.80737,港股,2026-02-06 09:34:29,2026-02-06
82333,长城汽车-R,0.0,11.78,11.78,11.78,11.78,0.0,0.0,5.58,9.23,1500,17670.0,11.78,100811734987,27315181280,128.82333,港股,2026-02-06 10:57:36,2026-02-06
00114,HERALD HOLD,0.0,0.63,0.63,0.63,0.63,0.0,0.0,-,7.63,0,-,0.63,380829181,380829181,128.00114,港股,2026-02-06 09:00:01,2026-02-06
83005,X南方中五百-R,0.0,23.16,23.16,22.8,23.16,0.0,-,-,-,0,-,23.16,-,-,128.83005,港股,2026-02-06 10:22:06,2026-02-06
00089,大生地产,0.0,2.39,2.39,2.39,2.39,0.0,0.0,-,-1.82,0,-,2.39,687530526,687530526,128.00089,港股,2026-02-06 09:00:00,2026-02-06
83059,GX亚洲绿债-R,0.0,51.8,51.8,51.8,51.8,0.0,-,-,-,0,-,51.8,-,-,128.83059,港股,2026-02-06 09:20:34,2026-02-06
83088,华夏恒生科技-R,0.0,6.055,6.06,5.96,6.055,0.0,-,-,-,0,-,6.055,-,-,128.83088,港股,2026-02-06 11:00:08,2026-02-06
82805,银河博时东盟-R,0.0,8.69,8.69,8.645,8.69,0.0,-,-,-,0,-,8.69,-,-,128.82805,港股,2026-02-06 10:47:43,2026-02-06
82817,PP国债-R,0.0,124.85,124.85,124.85,124.85,0.0,-,0.42,-,2800,349580.0,124.85,-,-,128.82817,港股,2026-02-06 11:02:03,2026-02-06
82829,安硕中国国债-R,0.0,54.08,54.08,54.08,54.08,0.0,-,-,-,0,-,54.08,-,-,128.82829,港股,2026-02-06 09:00:49,2026-02-06
82843,东汇A50-R,0.0,14.78,14.78,14.73,14.78,0.0,-,-,-,0,-,14.78,-,-,128.82843,港股,2026-02-06 09:52:25,2026-02-06
00075,渝太地产,0.0,0.141,0.141,0.141,0.141,0.0,0.0,-,-1.34,0,-,0.141,112737596,112737596,128.00075,港股,2026-02-06 09:03:58,2026-02-06
00077,进智公共交通,0.0,0.455,0.455,0.455,0.455,0.0,0.0,-,185.49,0,-,0.455,123720415,123720415,128.00077,港股,2026-02-06 09:00:00,2026-02-06
00078,REGAL INT'L,0.0,0.54,0.54,0.52,0.53,0.0,0.04,3.7,-0.29,362000,191280.0,0.54,485342460,485342460,128.00078,港股,2026-02-06 10:50:05,2026-02-06
00084,宝光实业,0.0,0.069,0.07,0.069,0.07,0.0,0.0,0.39,-0.78,3000,210.0,0.069,71547413,71547413,128.00084,港股,2026-02-06 09:30:02,2026-02-06
83053,A南方港元-R,0.0,1042.5,1042.5,1042.5,1042.5,0.0,-,-,-,0,-,1042.5,-,-,128.83053,港股,2026-02-06 09:20:34,2026-02-06
09608,宋都服务,0.0,0.048,0.048,0.048,0.048,0.0,0.0,-,20.63,0,-,0.048,184320000,184320000,128.09608,港股,2026-02-06 09:00:03,2026-02-06
00269,中国资源交通,0.0,0.01,0.01,0.01,0.01,0.0,0.0,-,-0.34,0,-,0.01,106440932,106440932,128.00269,港股,2026-02-06 09:00:00,2026-02-06
00271,亚证地产,0.0,0.175,0.175,0.175,0.175,0.0,0.0,-,-1.79,0,-,0.175,217117065,217117065,128.00271,港股,2026-02-06 09:00:23,2026-02-06
00272,瑞安房地产,0.0,0.68,0.68,0.67,0.68,0.0,0.01,0.33,31.84,1141500,771910.0,0.68,5458540420,5458540420,128.00272,港股,2026-02-06 10:52:40,2026-02-06
00277,太兴置业,0.0,1.4,1.4,1.4,1.4,0.0,0.0,-,24.39,0,-,1.4,388126036,388126036,128.00277,港股,2026-02-06 09:20:34,2026-02-06
00280,景福集团,0.0,0.53,0.53,0.53,0.53,0.0,0.01,0.56,5.3,82000,43460.0,0.53,481933486,481933486,128.00280,港股,2026-02-06 10:37:22,2026-02-06
00287,永发置业,0.0,4.08,4.08,4.08,4.08,0.0,0.0,-,-1.85,0,-,4.08,163200000,163200000,128.00287,港股,2026-02-06 09:00:07,2026-02-06
00294,长江制衣,0.0,0.83,0.83,0.83,0.83,0.0,0.0,2.4,-2.11,10000,8300.0,0.83,171600581,171600581,128.00294,港股,2026-02-06 09:30:19,2026-02-06
09196,A博时美元-U,0.0,1131.05,1131.05,1131.05,1131.05,0.0,-,-,-,0,-,1131.05,-,-,128.09196,港股,2026-02-06 09:20:34,2026-02-06
00169,万达酒店发展,0.0,0.093,0.093,0.093,0.093,0.0,0.0,-,-10.84,0,-,0.093,436853223,436853223,128.00169,港股,2026-02-06 09:00:00,2026-02-06
00254,国家联合资源,0.0,0.58,0.58,0.58,0.58,0.0,0.0,0.09,-5.44,5340,2883.0,0.58,326982447,326982447,128.00254,港股,2026-02-06 10:04:19,2026-02-06
00255,龙记集团,0.0,1.42,1.42,1.42,1.42,0.0,0.0,-,134.57,0,-,1.42,900119970,900119970,128.00255,港股,2026-02-06 09:00:04,2026-02-06
00261,GBA集团,0.0,0.29,0.29,0.29,0.29,0.0,0.2,2.19,-1.1,576510,167172.0,0.29,82592487,82592487,128.00261,港股,2026-02-06 11:02:33,2026-02-06
00262,迪臣发展国际,0.0,0.083,0.083,0.083,0.083,0.0,0.0,-,-1.88,0,-,0.083,121746110,121746110,128.00262,港股,2026-02-06 09:00:01,2026-02-06
00264,中联发展控股,0.0,2.2,2.3,2.17,2.25,0.0,0.18,2.62,-69.1,840000,1888360.0,2.2,1044243200,1044243200,128.00264,港股,2026-02-06 10:56:07,2026-02-06
00265,港誉智慧城市服务,0.0,1.68,1.68,1.68,1.68,0.0,0.0,-,10.79,0,-,1.68,434181737,434181737,128.00265,港股,2026-02-06 09:10:37,2026-02-06
00266,天德地产,0.0,2.05,2.05,2.05,2.05,0.0,0.0,-,-8.14,0,-,2.05,973200239,973200239,128.00266,港股,2026-02-06 09:00:21,2026-02-06
09440,GX03月债-U,0.0,7.07,7.07,7.07,7.07,0.0,-,36.06,-,4000,28280.0,7.07,-,-,128.09440,港股,2026-02-06 10:00:39,2026-02-06
09478,PP沙特国债-U,0.0,10.57,10.57,10.57,10.57,0.0,-,-,-,0,-,10.57,-,-,128.09478,港股,2026-02-06 09:20:34,2026-02-06
00230,五矿地产,0.0,0.98,0.98,0.98,0.98,0.0,0.0,0.1,-1.07,114000,111720.0,0.98,3279969876,3279969876,128.00230,港股,2026-02-06 10:01:04,2026-02-06
00253,顺豪控股,0.0,0.63,0.63,0.63,0.63,0.0,0.0,-,-1.0,0,-,0.63,191752313,191752313,128.00253,港股,2026-02-06 09:00:02,2026-02-06
09001,PP中地美债-U,0.0,12.39,12.39,12.39,12.39,0.0,-,-,-,0,-,12.39,-,-,128.09001,港股,2026-02-06 09:00:05,2026-02-06
00353,能源国际投资,0.0,0.32,0.32,0.32,0.32,0.0,0.0,-,1.28,0,-,0.32,345780125,345780125,128.00353,港股,2026-02-06 09:00:07,2026-02-06
09176,A泰康美元-U,0.0,1001.0,1001.0,1001.0,1001.0,0.0,-,-,-,0,-,1001.0,-,-,128.09176,港股,2026-02-06 09:20:34,2026-02-06
09177,PP国债对冲-U,0.0,18.5,18.5,18.5,18.5,0.0,-,-,-,0,-,18.5,-,-,128.09177,港股,2026-02-06 09:20:34,2026-02-06
00318,黄河实业,0.0,0.65,0.65,0.62,0.65,0.0,0.0,0.11,16.94,1250,700.0,0.65,187368270,187368270,128.00318,港股,2026-02-06 10:49:23,2026-02-06
00321,德永佳集团,0.0,1.31,1.32,1.27,1.3,0.0,0.07,1.14,14.27,1015941,1309163.0,1.31,1810021896,1810021896,128.00321,港股,2026-02-06 10:53:40,2026-02-06
00329,东建国际,0.0,0.31,0.31,0.31,0.31,0.0,0.0,-,106.46,0,-,0.31,464922475,464922475,128.00329,港股,2026-02-06 09:00:00,2026-02-06
00330,思捷环球,0.0,0.97,0.97,0.97,0.97,0.0,0.0,0.03,-0.23,850,786.0,0.97,274589282,274589282,128.00330,港股,2026-02-06 10:38:05,2026-02-06
00331,丰盛生活服务,0.0,5.7,5.7,5.69,5.7,0.0,0.0,0.23,5.66,8049,45859.0,5.7,2565000000,2565000000,128.00331,港股,2026-02-06 10:57:22,2026-02-06
09072,奥明环球联网-U,0.0,25.04,25.04,25.04,25.04,0.0,-,-,-,0,-,25.04,-,-,128.09072,港股,2026-02-06 09:20:34,2026-02-06
09173,PP中新经济-U,0.0,1.276,1.276,1.26,1.276,0.0,-,-,-,0,-,1.276,-,-,128.09173,港股,2026-02-06 10:26:58,2026-02-06
09078,PP美国库A-U,0.0,597.8,597.8,597.8,597.8,0.0,-,-,-,0,-,597.8,-,-,128.09078,港股,2026-02-06 09:20:34,2026-02-06
09084,AGX印度-U,0.0,6.59,6.59,6.59,6.59,0.0,-,-,-,0,-,6.59,-,-,128.09084,港股,2026-02-06 09:20:34,2026-02-06
09411,PP亚洲美债-U,0.0,10.02,10.02,10.02,10.02,0.0,-,-,-,0,-,10.02,-,-,128.09411,港股,2026-02-06 09:20:34,2026-02-06
09437,博时央企红利-U,0.0,1.342,1.342,1.326,1.342,0.0,-,-,-,0,-,1.342,-,-,128.09437,港股,2026-02-06 10:33:36,2026-02-06
00295,江山控股,0.0,0.016,0.016,0.016,0.016,0.0,0.0,-,-0.6,0,-,0.016,239431080,239431080,128.00295,港股,2026-02-06 09:00:00,2026-02-06
00309,新华通讯频媒,0.0,0.037,0.041,0.037,0.04,0.0,0.04,0.24,-6.92,773000,30560.0,0.037,71449582,71449582,128.00309,港股,2026-02-06 10:25:25,2026-02-06
00310,嘉进投资国际,0.0,0.156,0.156,0.156,0.156,0.0,0.0,-,-7.99,0,-,0.156,96896595,96896595,128.00310,港股,2026-02-06 09:20:34,2026-02-06
00312,岁宝百货,0.0,0.083,0.083,0.083,0.083,0.0,0.0,-,-10.61,0,-,0.083,207085000,207085000,128.00312,港股,2026-02-06 09:00:01,2026-02-06
00313,裕田中国,0.0,0.087,0.087,0.087,0.087,0.0,0.0,-,-0.41,0,-,0.087,101514589,101514589,128.00313,港股,2026-02-06 09:00:01,2026-02-06
09151,PP科创50-U,0.0,1.262,1.262,1.238,1.262,0.0,-,-,-,0,-,1.262,-,-,128.09151,港股,2026-02-06 11:00:53,2026-02-06
09075,GX亚洲美债-U,0.0,7.5,7.51,7.5,7.5,0.0,-,-,-,0,-,7.5,-,-,128.09075,港股,2026-02-06 09:55:10,2026-02-06
00194,廖创兴企业,0.0,4.46,4.46,4.46,4.46,0.0,0.0,-,-4.18,0,-,4.46,1688482142,1688482142,128.00194,港股,2026-02-06 09:00:03,2026-02-06
00197,亨泰,0.0,0.33,0.33,0.315,0.33,0.0,0.0,-,-0.34,500,135.0,0.33,69039449,69039449,128.00197,港股,2026-02-06 10:49:16,2026-02-06
00201,华大酒店,0.0,0.071,0.071,0.071,0.071,0.0,0.0,-,-23.01,0,-,0.071,635240644,635240644,128.00201,港股,2026-02-06 09:00:00,2026-02-06
00202,润中国际控股,0.0,0.092,0.092,0.092,0.092,0.0,0.0,-,171.76,0,-,0.092,671081981,671081981,128.00202,港股,2026-02-06 09:00:01,2026-02-06
09805,银河博时东盟-U,0.0,1.252,1.252,1.248,1.252,0.0,-,-,-,0,-,1.252,-,-,128.09805,港股,2026-02-06 10:17:17,2026-02-06
09809,GX中国洁能-U,0.0,14.32,14.32,14.23,14.23,0.0,-,0.03,-,50,711.0,14.32,-,-,128.09809,港股,2026-02-06 11:01:59,2026-02-06
09810,PP新兴东盟-U,0.0,9.68,9.68,9.64,9.68,0.0,-,-,-,0,-,9.68,-,-,128.09810,港股,2026-02-06 10:04:59,2026-02-06
09817,PP国债-U,0.0,17.906,17.95,17.906,17.906,0.0,-,-,-,0,-,17.906,-,-,128.09817,港股,2026-02-06 11:01:02,2026-02-06
09829,安硕中国国债-U,0.0,7.795,7.795,7.795,7.795,0.0,-,-,-,0,-,7.795,-,-,128.09829,港股,2026-02-06 09:00:03,2026-02-06
00210,达芙妮国际,0.0,0.375,0.375,0.375,0.375,0.0,0.0,-,5.95,0,-,0.375,741974411,741974411,128.00210,港股,2026-02-06 09:00:06,2026-02-06
00235,中策资本控股,0.0,0.03,0.03,0.029,0.029,0.0,0.0,0.03,-113.74,120000,3485.0,0.03,611557615,611557615,128.00235,港股,2026-02-06 10:35:58,2026-02-06
00213,NATIONAL ELEC H,0.0,0.375,0.375,0.375,0.375,0.0,0.0,0.51,3.57,16758,6269.0,0.375,342833611,342833611,128.00213,港股,2026-02-06 09:30:02,2026-02-06
09886,叮当健康,0.0,0.86,0.88,0.85,0.85,0.0,0.04,1.16,-3.06,489500,419180.0,0.86,1134746691,1134746691,128.09886,港股,2026-02-06 10:49:04,2026-02-06
09889,东莞农商银行,0.0,3.46,3.46,3.46,3.46,0.0,0.0,0.77,5.41,36000,124560.0,3.46,23834367465,3972394860,128.09889,港股,2026-02-06 10:48:47,2026-02-06
09893,比优集团,0.0,1.56,1.56,1.56,1.56,0.0,0.0,0.04,27.63,40000,62400.0,1.56,5551610769,5551610769,128.09893,港股,2026-02-06 10:16:42,2026-02-06
09857,柠萌影视,0.0,3.5,3.5,3.5,3.5,0.0,0.0,-,-9.39,0,-,3.5,1265240295,1265240295,128.09857,港股,2026-02-06 09:00:34,2026-02-06
09869,海伦司,0.0,0.9,0.9,0.89,0.9,0.0,0.0,0.29,-10.81,42500,38150.0,0.9,1138929772,1138929772,128.09869,港股,2026-02-06 10:58:05,2026-02-06
00188,新华汇富金融,0.0,0.241,0.241,0.241,0.241,0.0,0.0,-,-5.06,0,-,0.241,184265010,184265010,128.00188,港股,2026-02-06 09:00:01,2026-02-06
00191,丽新国际,0.0,0.65,0.65,0.65,0.65,0.0,0.0,-,-0.34,0,-,0.65,574193036,574193036,128.00191,港股,2026-02-06 09:00:00,2026-02-06
00193,冠中地产,0.0,0.22,0.22,0.22,0.22,0.0,0.0,-,-3.69,0,-,0.22,51304563,51304563,128.00193,港股,2026-02-06 09:00:03,2026-02-06
09930,宏信建发,0.0,1.01,1.01,1.01,1.01,0.0,0.0,-,4.53,0,-,1.01,3229216440,3229216440,128.09930,港股,2026-02-06 09:00:01,2026-02-06
00212,NANYANG HOLD,0.0,29.8,29.8,29.8,29.8,0.0,0.0,-,-13.42,0,-,29.8,1012238592,1012238592,128.00212,港股,2026-02-06 09:00:17,2026-02-06
00236,香港生力啤,0.0,1.2,1.2,1.2,1.2,0.0,0.0,-,-55.55,0,-,1.2,448284672,448284672,128.00236,港股,2026-02-06 09:00:21,2026-02-06
00239,白花油,0.0,2.4,2.4,2.4,2.4,0.0,0.0,-,10.54,0,-,2.4,747936000,747936000,128.00239,港股,2026-02-06 09:00:06,2026-02-06
00242,信德集团,0.0,0.66,0.66,0.66,0.66,0.0,0.0,-,-3.86,0,-,0.66,1991656778,1991656778,128.00242,港股,2026-02-06 09:00:00,2026-02-06
00245,中薇金融,0.0,1.06,1.06,1.06,1.06,0.0,0.0,-,2.0,10,10.0,1.06,1970643840,1970643840,128.00245,港股,2026-02-06 10:47:36,2026-02-06
00247,TST PROPERTIES,0.0,19.84,19.84,19.84,19.84,0.0,0.0,-,19.0,0,-,19.84,44279418356,44279418356,128.00247,港股,2026-02-06 09:00:34,2026-02-06
09638,法拉帝,0.0,36.0,36.0,31.02,31.02,0.0,0.0,0.42,16.32,900,30596.0,36.0,12185375544,12185375544,128.09638,港股,2026-02-06 10:39:32,2026-02-06
09639,荣利营造,0.0,1.12,1.12,1.12,1.12,0.0,0.0,-,30.17,0,-,1.12,1120000000,1120000000,128.09639,港股,2026-02-06 09:00:10,2026-02-06
09666,金科服务,0.0,8.69,8.7,8.65,8.7,0.0,0.03,3.17,-14.83,175500,1525197.0,8.69,5188700803,5188700803,128.09666,港股,2026-02-06 11:00:57,2026-02-06
00251,爪哇控股,0.0,1.39,1.39,1.38,1.39,0.0,0.0,-,-3.74,0,-,1.39,836950589,836950589,128.00251,港股,2026-02-06 10:03:15,2026-02-06
00252,华信地产财务,0.0,1.6,1.6,1.6,1.6,0.0,0.0,-,-15.63,0,-,1.6,360672054,360672054,128.00252,港股,2026-02-06 09:20:34,2026-02-06
00229,利民实业,0.0,0.92,0.92,0.92,0.92,0.0,0.0,-,9.06,0,-,0.92,461218871,461218871,128.00229,港股,2026-02-06 09:00:00,2026-02-06
00215,和记电讯香港,0.0,1.14,1.15,1.13,1.15,0.0,0.01,0.36,228.91,660472,753262.0,1.14,5493769677,5493769677,128.00215,港股,2026-02-06 10:53:52,2026-02-06
00216,建业实业,0.0,0.62,0.62,0.62,0.62,0.0,0.0,-,-0.47,0,-,0.62,341848255,341848255,128.00216,港股,2026-02-06 09:00:03,2026-02-06
00217,中国诚通发展集团,0.0,0.126,0.126,0.125,0.125,0.0,0.0,0.15,34.44,110000,13756.0,0.126,751544016,751544016,128.00217,港股,2026-02-06 09:54:38,2026-02-06
00218,申万宏源香港,0.0,1.28,1.28,1.26,1.26,0.0,0.0,0.05,-31.58,25000,31900.0,1.28,1998257522,1998257522,128.00218,港股,2026-02-06 10:45:44,2026-02-06
00219,顺豪物业,0.0,0.72,0.72,0.72,0.72,0.0,0.0,1.02,-1.25,16000,11520.0,0.72,417422368,417422368,128.00219,港股,2026-02-06 10:45:40,2026-02-06
00222,闽信集团,0.0,3.15,3.15,3.15,3.15,0.0,0.0,-,15.77,0,-,3.15,1881360344,1881360344,128.00222,港股,2026-02-06 09:00:14,2026-02-06
00223,易生活控股,0.0,0.125,0.125,0.125,0.125,0.0,0.0,-,-7.2,0,-,0.125,169521469,169521469,128.00223,港股,2026-02-06 09:00:01,2026-02-06
00224,建生国际,0.0,0.57,0.57,0.57,0.57,0.0,0.0,-,-6.28,0,-,0.57,657802034,657802034,128.00224,港股,2026-02-06 09:00:19,2026-02-06
09686,熙康云医院,0.0,0.86,0.86,0.86,0.86,0.0,0.0,-,-9.28,0,-,0.86,724014052,724014052,128.09686,港股,2026-02-06 09:03:58,2026-02-06
09689,金泰丰国际控股,0.0,0.54,0.54,0.54,0.54,0.0,0.0,-,-34.54,0,-,0.54,502200000,502200000,128.09689,港股,2026-02-06 09:00:11,2026-02-06
00214,汇汉控股,0.0,0.265,0.265,0.265,0.265,0.0,0.0,-,-0.1,0,-,0.265,222831609,222831609,128.00214,港股,2026-02-06 09:00:02,2026-02-06
00813,世茂集团,0.0,0.25,0.255,0.242,0.248,0.0,0.17,0.64,-0.1,15191166,3753518.0,0.25,2293228804,2293228804,128.00813,港股,2026-02-06 11:00:31,2026-02-06
00814,北京京客隆,0.0,0.33,0.33,0.33,0.33,0.0,0.01,0.62,-0.71,12000,3960.0,0.33,136032600,60112800,128.00814,港股,2026-02-06 09:57:36,2026-02-06
03601,鲁大师,0.0,0.9,0.9,0.89,0.9,0.0,0.0,-,7.95,0,-,0.9,242100000,242100000,128.03601,港股,2026-02-06 10:27:50,2026-02-06
03616,恒达集团控股,0.0,0.208,0.208,0.208,0.208,0.0,0.0,-,-1.1,0,-,0.208,249600000,249600000,128.03616,港股,2026-02-06 09:00:55,2026-02-06
03778,中国织材控股,0.0,2.95,2.95,2.95,2.95,0.0,0.0,-,-18.1,0,-,2.95,369443250,369443250,128.03778,港股,2026-02-06 09:00:38,2026-02-06
